rank,type_,code,name,premium,share
2,L,761,ALLIANZ INS GRP,"1,131,368,006",7.01%
3,L,918,JACKSON NATL GRP,"1,097,314,435",6.80%
4,L,4832,VOYA FINANCIAL GRP,"1,041,498,633",6.46%
5,L,431,SAMMONS ENTERPRISES GRP,"1,008,040,341",6.25%
6,L,968,AXA INS GRP,"823,399,425",5.11%
7,L,826,NEW YORK LIFE GRP,"806,736,759",5.00%
8,L,20,LINCOLN NATL GRP,"755,866,795",4.69%
9,L,304,PRUDENTIAL OF AMER GRP,"615,771,545",3.82%
10,L,2658,AMERICAN EQUITY INVESTMENT GRP,"513,909,373",3.19%
11,L,1216,TIAA FAMILY GRP,"481,184,126",2.98%
12,L,241,METROPOLITAN GRP,"437,868,590",2.71%
13,L,619,ONEAMERICA FIN PARTNERS GRP,"346,650,245",2.15%
14,L,4734,ATHENE GRP,"329,814,863",2.04%
15,L,709,PACIFIC LIFE GRP,"322,443,919",2.00%
16,L,3891,GOLDMAN SACHS GRP,"312,725,316",1.94%
17,L,468,AEGON US HOLDING GRP,"303,175,358",1.88%
18,L,4855,SUMITOMO LIFE INS GRP,"288,497,058",1.79%
19,L,332,PRINCIPAL FIN GRP,"273,753,773",1.70%
20,L,435,MASS MUT LIFE INS GRP,"268,806,163",1.67%
21,L,634,NATIONAL LIFE GRP,"253,718,566",1.57%
22,L,4,AMERIPRISE FIN GRP,"239,458,285",1.48%
23,L,769,GREAT WEST GRP,"238,542,864",1.48%
24,L,4731,HARBINGER GRP,"213,306,158",1.32%
25,L,200,UNITED SERV AUTOMOBILE ASSN GRP,"202,795,737",1.26%
26,L,84,AMERICAN FINANCIAL GRP,"182,660,690",1.13%
27,L,520,NEW ERA LIFE GRP,"148,860,397",0.92%
28,B,2938,THRIVENT FINANCIAL FOR LUTHERANS GRP,"136,475,719",0.85%
29,L,836,WEST SOUTHERN GRP,"126,547,259",0.78%
30,L,860,NORTHWESTERN MUT GRP,"123,895,446",0.77%
31,L,981,FIDELITY INVESTMENT INS & ANN GRP,"118,737,647",0.74%
32,L,869,MINNESOTA MUT GRP,"113,391,689",0.70%
33,L,408,AMERICAN NATL FIN GRP,"89,089,434",0.55%
34,L,169,SENTRY INS GRP,"88,510,733",0.55%
35,L,176,STATE FARM GRP,"75,813,047",0.47%
36,L,458,PROTECTIVE LIFE INS GRP,"74,268,216",0.46%
37,L,429,GUARDIAN LIFE GRP,"62,711,296",0.39%
38,L,62510,EQUITRUST LIFE INS CO,"61,025,671",0.38%
39,F,57541,MODERN WOODMEN OF AMER,"59,729,359",0.37%
40,L,306,CUNA MUT GRP,"57,702,726",0.36%
41,L,943,AMERITAS MUT HOLDING GRP,"56,198,439",0.35%
42,F,57347,CATHOLIC LIFE INS,"55,937,589",0.35%
43,L,704,OHIO NATL LIFE GRP,"51,897,366",0.32%
44,L,4836,JEFFERSON NATIONAL GRP,"48,896,893",0.30%
45,L,68896,SOUTHERN FARM BUREAU LIFE INS CO,"48,457,758",0.30%
46,L,3436,LIBERTY LIFE GRP TRUST GRP,"46,585,277",0.29%
47,L,4794,DELAWARE LIFE HOLDING GRP,"46,394,026",0.29%
48,L,233,CNO FINANCIAL GRP,"39,796,789",0.25%
49,L,261,MUTUAL OF OMAHA GRP,"37,751,003",0.23%
50,L,801,DIRECTORS INVESTMENT GRP,"34,702,625",0.22%
51,L,212,ZURICH INS GRP,"30,272,157",0.19%
52,L,300,HORACE MANN GRP,"29,781,949",0.18%
53,L,3098,TOKIO MARINE HOLDINGS INC GRP,"27,029,864",0.17%
54,L,4736,GGC GRP,"25,724,794",0.16%
55,L,91,HARTFORD FIRE & CAS GRP,"25,448,108",0.16%
56,L,84174,ELCO MUT LIFE & ANN,"24,238,429",0.15%
57,L,4844,LIA HOLDINGS GRP,"20,788,261",0.13%
58,L,4752,FIRST TRINITY FIN GRP,"19,525,059",0.12%
59,F,57320,WOODMEN WORLD LIFE INS SOC,"19,219,272",0.12%
60,L,140,NATIONWIDE CORP GRP,"19,185,864",0.12%
61,L,449,FINANCIAL HOLDINGS GRP,"17,452,706",0.11%
62,L,66850,NATIONAL WESTERN LIFE INS CO,"17,281,837",0.11%
63,L,4824,ADVANTAGE CAPITAL GRP,"17,236,199",0.11%
64,L,1117,MANHATTAN LIFE GRP,"16,634,304",0.10%
65,L,1348,MEIJI YASUDA LIFE INS GRP,"15,065,912",0.09%
66,L,60445,SAGICOR LIFE INS CO,"14,507,876",0.09%
67,L,4011,GENWORTH FIN GRP,"12,788,257",0.08%
68,L,850,PENN MUT GRP,"11,096,123",0.07%
69,L,111,LIBERTY MUT GRP,"10,625,991",0.07%
70,L,574,AMERCO CORP GRP,"8,711,242",0.05%
71,F,57436,SPJST,"8,571,172",0.05%
72,L,4815,RESOLUTION LIFE GRP,"6,341,932",0.04%
73,L,367,PHYSICIANS MUT GRP,"5,629,453",0.03%
74,L,872,BANNER LIFE GRP,"5,549,140",0.03%
75,L,904,JOHN HANCOCK GRP,"5,366,335",0.03%
76,F,57363,CATHOLIC UNION OF TX,"5,266,500",0.03%
77,L,88668,MUTUAL OF AMER LIFE INS CO,"4,777,860",0.03%
78,L,64238,GUARANTY INCOME LIFE INS CO,"4,694,403",0.03%
79,F,57444,GRAND LODGE SONS OF HERMANN IN TX,"4,548,063",0.03%
80,F,57355,CATHOLIC FAMILY FRATERNAL OF TX,"4,433,346",0.03%
81,L,588,KANSAS CITY LIFE INS GRP,"3,826,799",0.02%
82,L,89184,STERLING INVESTORS LIFE INS CO,"3,761,497",0.02%
83,L,689,BANKERS INS GRP,"3,392,811",0.02%
84,L,8,ALLSTATE INS GRP,"3,293,832",0.02%
85,F,57657,ROYAL NEIGHBORS OF AMER,"3,032,488",0.02%
86,L,63495,FORESTERS LIFE INS ANN CO,"2,987,608",0.02%
87,L,451,FIDELITY SECURITY GRP,"2,808,240",0.02%
88,L,4853,AAA LIFE GRP,"2,606,898",0.02%
89,L,19,ASSURANT INC GRP,"2,463,324",0.02%
90,L,454,SECURITY NATL GRP,"2,365,121",0.01%
91,L,344,CHURCH PENSION FUND GRP,"2,011,732",0.01%
92,L,71404,CONTINENTAL GEN INS CO,"1,866,935",0.01%
93,L,248,UNITED FIRE & CAS GRP,"1,807,372",0.01%
94,L,7,FEDERATED MUT GRP,"1,791,101",0.01%
95,L,4827,SOUTHLAND NATL HOLDING GRP,"1,506,553",0.01%
96,L,1211,NATIONAL GUARDIAN LIFE INS GRP,"1,323,384",0.01%
97,F,56782,NATIONAL SLOVAK SOCIETY OF THE USA,"1,233,708",0.01%
98,L,85928,FAMILY LIBERTY LIFE INS CO,"1,135,014",0.01%
99,L,450,GENEVE HOLDINGS INC GRP,"1,125,088",0.01%
100,L,2458,NATIONAL FARM LIFE INS GRP,"1,120,649",0.01%
101,L,290,TORCHMARK CORP GRP,"1,083,222",0.01%
102,L,572,BCBS OF MI GRP,"1,047,475",0.01%
103,L,4877,TWA & AMFI CORP GRP,"1,019,009",0.01%
104,L,171,GERMANIA INS GRP,"897,799",0.01%
105,L,513,IOWA FARM BUREAU GRP,"880,257",0.01%
106,L,315,INDUSTRIAL ALLIANCE GRP,"862,346",0.01%
107,L,60542,AMERICAN HOME LIFE INS CO,"797,140",0%
108,L,244,CINCINNATI FIN GRP,"782,651",0%
109,L,2878,UNITED HERITAGE MUT GRP,"733,075",0%
110,L,1323,HAWTHORN GRP,"698,031",0%
111,L,87823,TJM LIFE INS CO,"693,694",0%
112,L,1,AETNA GRP,"557,604",0%
113,L,330,AMERICAN FIDELITY CORP GRP,"540,510",0%
114,F,56030,CATHOLIC FINANCIAL LIFE,"528,962",0%
115,L,82252,LANDMARK LIFE INS CO,"514,076",0%
116,F,56340,FIRST CATH SLOVAK UNION OF US & CN,"492,000",0%
117,F,56685,GBU FINANCIAL LIFE,"488,646",0%
118,F,57630,POLISH ROMAN CATHOLIC UNION OF AMER,"454,394",0%
119,L,64505,HOMESTEADERS LIFE CO,"425,481",0%
120,F,58009,POLICE & FIREMENS INS ASSN,"417,388",0%
121,F,56413,UNITED TRANSPORTATION UNION INS ASSN,"406,001",0%
122,L,612,CITIZENS GRP,"369,396",0%
123,L,526,MAXIMUM CORP GRP,"366,059",0%
124,F,56456,UNITED STATES LETTER CARRIERS MUT BE,"365,086",0%
125,F,58033,KNIGHTS OF COLUMBUS,"228,800",0%
1,L,761,ALLIANZ INS GRP,"333,874,350",15.11%
2,L,431,SAMMONS ENTERPRISES GRP,"169,321,377",7.66%
3,L,918,JACKSON NATL GRP,"166,416,196",7.53%
4,L,1216,TIAA FAMILY GRP,"142,299,745",6.44%
5,L,12,AMERICAN INTL GRP,"139,878,075",6.33%
6,L,826,NEW YORK LIFE GRP,"106,861,364",4.84%
7,L,304,PRUDENTIAL OF AMER GRP,"90,372,110",4.09%
8,L,20,LINCOLN NATL GRP,"76,773,971",3.47%
9,L,4734,ATHENE GRP,"71,069,808",3.22%
10,L,2658,AMERICAN EQUITY INVESTMENT GRP,"69,444,733",3.14%
11,L,4832,VOYA FINANCIAL GRP,"56,020,079",2.53%
12,L,84,AMERICAN FINANCIAL GRP,"55,208,217",2.50%
13,L,968,AXA INS GRP,"48,300,197",2.19%
14,L,619,ONEAMERICA FIN PARTNERS GRP,"47,184,509",2.14%
15,L,468,AEGON US HOLDING GRP,"45,401,657",2.05%
16,L,3891,GOLDMAN SACHS GRP,"39,293,776",1.78%
17,L,241,METROPOLITAN GRP,"37,796,438",1.71%
18,L,435,MASS MUT LIFE INS GRP,"34,297,373",1.55%
19,L,4855,SUMITOMO LIFE INS GRP,"33,370,537",1.51%
20,L,769,GREAT WEST GRP,"31,800,496",1.44%
21,L,4,AMERIPRISE FIN GRP,"31,350,219",1.42%
22,L,1117,MANHATTAN LIFE GRP,"31,349,376",1.42%
23,L,4731,HARBINGER GRP,"26,971,721",1.22%
24,L,709,PACIFIC LIFE GRP,"24,983,181",1.13%
25,L,4794,DELAWARE LIFE HOLDING GRP,"24,430,457",1.11%
26,L,634,NATIONAL LIFE GRP,"21,008,919",0.95%
27,L,306,CUNA MUT GRP,"18,334,611",0.83%
28,L,860,NORTHWESTERN MUT GRP,"17,450,250",0.79%
29,L,513,IOWA FARM BUREAU GRP,"15,129,224",0.68%
30,L,332,PRINCIPAL FIN GRP,"15,115,967",0.68%
31,L,836,WEST SOUTHERN GRP,"14,119,929",0.64%
32,L,408,AMERICAN NATL FIN GRP,"13,844,692",0.63%
33,L,981,FIDELITY INVESTMENT INS & ANN GRP,"13,751,173",0.62%
34,L,62510,EQUITRUST LIFE INS CO,"9,437,872",0.43%
35,L,176,STATE FARM GRP,"9,019,835",0.41%
36,L,3098,TOKIO MARINE HOLDINGS INC GRP,"7,959,231",0.36%
37,B,2938,THRIVENT FINANCIAL FOR LUTHERANS GRP,"7,854,480",0.36%
38,L,869,MINNESOTA MUT GRP,"7,416,487",0.34%
39,L,200,UNITED SERV AUTOMOBILE ASSN GRP,"6,509,603",0.29%
40,L,60445,SAGICOR LIFE INS CO,"6,255,468",0.28%
41,L,169,SENTRY INS GRP,"6,203,778",0.28%
42,L,4824,ADVANTAGE CAPITAL GRP,"5,975,120",0.27%
43,L,704,OHIO NATL LIFE GRP,"5,831,029",0.26%
44,L,943,AMERITAS MUT HOLDING GRP,"5,786,452",0.26%
45,L,574,AMERCO CORP GRP,"5,303,766",0.24%
46,L,140,NATIONWIDE CORP GRP,"5,045,741",0.23%
47,L,300,HORACE MANN GRP,"4,833,402",0.22%
48,L,429,GUARDIAN LIFE GRP,"4,796,425",0.22%
49,F,57541,MODERN WOODMEN OF AMER,"4,771,232",0.22%
50,L,449,FINANCIAL HOLDINGS GRP,"4,128,594",0.19%
51,L,458,PROTECTIVE LIFE INS GRP,"4,066,276",0.18%
52,L,1348,MEIJI YASUDA LIFE INS GRP,"2,978,524",0.13%
53,L,4011,GENWORTH FIN GRP,"2,952,198",0.13%
54,L,4836,JEFFERSON NATIONAL GRP,"2,617,124",0.12%
55,L,4736,GGC GRP,"2,575,232",0.12%
56,L,91,HARTFORD FIRE & CAS GRP,"2,431,038",0.11%
57,L,4815,RESOLUTION LIFE GRP,"2,292,282",0.10%
58,L,689,BANKERS INS GRP,"1,868,331",0.08%
59,L,66850,NATIONAL WESTERN LIFE INS CO,"1,684,951",0.08%
60,L,84174,ELCO MUT LIFE & ANN,"1,511,599",0.07%
61,L,212,ZURICH INS GRP,"1,414,720",0.06%
62,L,615,BENEFICIAL LIFE GRP,"1,240,370",0.06%
63,L,233,CNO FINANCIAL GRP,"1,206,355",0.05%
64,L,261,MUTUAL OF OMAHA GRP,"1,170,844",0.05%
65,L,91910,AMERICAN SAVINGS LIFE INS CO,"988,178",0.04%
66,L,863,INTER AMER GRP,"936,275",0.04%
67,L,904,JOHN HANCOCK GRP,"925,293",0.04%
68,L,3436,LIBERTY LIFE GRP TRUST GRP,"872,658",0.04%
69,L,280,AUTO OWNERS GRP,"777,989",0.04%
70,F,57657,ROYAL NEIGHBORS OF AMER,"729,530",0.03%
71,L,872,BANNER LIFE GRP,"558,164",0.03%
72,F,56634,CROATIAN FRATERNAL UNION OF AMER,"469,394",0.02%
73,L,111,LIBERTY MUT GRP,"425,630",0.02%
74,L,850,PENN MUT GRP,"392,813",0.02%
75,L,454,SECURITY NATL GRP,"361,870",0.02%
76,L,64238,GUARANTY INCOME LIFE INS CO,"351,184",0.02%
77,L,588,KANSAS CITY LIFE INS GRP,"282,509",0.01%
78,L,1280,GREAT WESTERN CO GRP,"231,733",0.01%
79,L,1211,NATIONAL GUARDIAN LIFE INS GRP,"158,541",0.01%
80,L,4752,FIRST TRINITY FIN GRP,"150,000",0.01%
81,L,8,ALLSTATE INS GRP,"148,020",0.01%
82,L,344,CHURCH PENSION FUND GRP,"138,740",0.01%
83,L,68772,SECURITY MUT LIFE INS CO OF NY,"109,995",0%
84,L,77674,TOWN & COUNTRY LIFE INS CO,"100,000",0%
85,L,2878,UNITED HERITAGE MUT GRP,"97,206",0%
86,L,290,TORCHMARK CORP GRP,"96,319",0%
87,L,450,GENEVE HOLDINGS INC GRP,"91,273",0%
88,L,244,CINCINNATI FIN GRP,"86,300",0%
89,L,315,INDUSTRIAL ALLIANCE GRP,"69,858",0%
90,L,4853,AAA LIFE GRP,"57,581",0%
91,L,4712,GPM LIFE GRP,"56,561",0%
92,L,4827,SOUTHLAND NATL HOLDING GRP,"45,450",0%
93,L,473,AMERICAN FAMILY INS GRP,"45,063",0%
94,L,367,PHYSICIANS MUT GRP,"40,914",0%
95,L,64505,HOMESTEADERS LIFE CO,"38,177",0%
96,L,801,DIRECTORS INVESTMENT GRP,"30,174",0%
97,F,56332,FIRST CATH SLOVAK LADIES ASSN USA,"22,000",0%
97,F,57053,CATHOLIC UNITED FINANCIAL,"22,000",0%
99,F,56456,UNITED STATES LETTER CARRIERS MUT BE,"15,448",0%
100,L,19,ASSURANT INC GRP,"13,770",0%
101,L,28,AMICA MUT GRP,"6,500",0%
102,L,917,HCSC GRP,"6,000",0%
103,L,330,AMERICAN FIDELITY CORP GRP,"5,100",0%
104,L,50,COUNTRY INS & FIN SERV GRP,"3,900",0%
105,L,525,PAN AMER LIFE GRP,"3,700",0%
106,F,56499,ASSURED LIFE ASSN,"3,365",0%
107,L,4750,PRIMERICA GRP,"3,280",0%
108,L,451,FIDELITY SECURITY GRP,"1,869",0%
109,L,119,HUMANA GRP,"1,598",0%
110,L,62928,EMC NATL LIFE CO,"1,580",0%
111,L,264,HEALTHMARKETS GRP,"1,350",0%
112,F,58068,INDEPENDENT ORDER OF FORESTERS US BR,"1,200",0%
112,L,587,ATLANTIC AMER GRP,"1,200",0%
114,L,572,BCBS OF MI GRP,"1,115",0%
115,L,4877,TWA & AMFI CORP GRP,900,0%
116,F,57320,WOODMEN WORLD LIFE INS SOC,868,0%
117,L,612,CITIZENS GRP,861,0%
118,L,69310,SURETY LIFE INS CO,575,0%
119,L,4732,MIDWEST HOLDING GRP,500,0%
120,L,70130,UNIVERSAL GUAR LIFE INS CO,495,0%
121,L,65927,LINCOLN HERITAGE LIFE INS CO,420,0%
122,L,71706,STANDARD LIFE & CAS INS CO,386,0%
123,L,276,TRUSTMARK MUT HOLDING CO GRP,360,0%
124,L,64580,ILLINOIS MUT LIFE INS CO,300,0%
125,F,56030,CATHOLIC FINANCIAL LIFE,253,0%
1,L,1216,TIAA FAMILY GRP,"89,133,998",15.66%
2,L,918,JACKSON NATL GRP,"58,318,490",10.25%
3,L,826,NEW YORK LIFE GRP,"45,506,894",8.00%
4,L,241,METROPOLITAN GRP,"32,385,723",5.69%
5,L,304,PRUDENTIAL OF AMER GRP,"29,869,768",5.25%
6,L,634,NATIONAL LIFE GRP,"22,962,163",4.04%
7,L,12,AMERICAN INTL GRP,"21,676,995",3.81%
8,L,431,SAMMONS ENTERPRISES GRP,"17,842,826",3.14%
9,L,4,AMERIPRISE FIN GRP,"16,477,221",2.90%
10,L,761,ALLIANZ INS GRP,"15,940,218",2.80%
11,L,4832,VOYA FINANCIAL GRP,"15,710,490",2.76%
12,L,20,LINCOLN NATL GRP,"15,444,973",2.71%
13,L,468,AEGON US HOLDING GRP,"14,179,777",2.49%
14,L,709,PACIFIC LIFE GRP,"12,659,631",2.22%
15,L,968,AXA INS GRP,"12,029,017",2.11%
16,L,3891,GOLDMAN SACHS GRP,"9,575,027",1.68%
17,L,4844,LIA HOLDINGS GRP,"9,353,648",1.64%
18,L,4734,ATHENE GRP,"9,170,104",1.61%
19,L,233,CNO FINANCIAL GRP,"8,805,464",1.55%
20,L,306,CUNA MUT GRP,"8,642,972",1.52%
21,L,84,AMERICAN FINANCIAL GRP,"8,185,942",1.44%
22,L,3098,TOKIO MARINE HOLDINGS INC GRP,"7,822,021",1.37%
23,L,435,MASS MUT LIFE INS GRP,"7,184,269",1.26%
24,L,4794,DELAWARE LIFE HOLDING GRP,"6,781,116",1.19%
25,L,2658,AMERICAN EQUITY INVESTMENT GRP,"6,146,417",1.08%
26,F,57541,MODERN WOODMEN OF AMER,"5,887,686",1.03%
27,L,769,GREAT WEST GRP,"5,467,206",0.96%
28,L,332,PRINCIPAL FIN GRP,"4,575,252",0.80%
29,L,300,HORACE MANN GRP,"4,272,721",0.75%
30,L,458,PROTECTIVE LIFE INS GRP,"4,246,190",0.75%
31,L,408,AMERICAN NATL FIN GRP,"3,247,868",0.57%
32,L,860,NORTHWESTERN MUT GRP,"3,228,195",0.57%
33,L,4731,HARBINGER GRP,"3,175,894",0.56%
34,L,4855,SUMITOMO LIFE INS GRP,"3,097,800",0.54%
35,L,429,GUARDIAN LIFE GRP,"2,723,692",0.48%
36,L,836,WEST SOUTHERN GRP,"2,189,260",0.38%
37,L,200,UNITED SERV AUTOMOBILE ASSN GRP,"1,900,896",0.33%
38,L,4836,JEFFERSON NATIONAL GRP,"1,842,609",0.32%
39,B,2938,THRIVENT FINANCIAL FOR LUTHERANS GRP,"1,827,540",0.32%
40,L,981,FIDELITY INVESTMENT INS & ANN GRP,"1,811,892",0.32%
41,L,943,AMERITAS MUT HOLDING GRP,"1,743,865",0.31%
42,L,111,LIBERTY MUT GRP,"1,606,834",0.28%
43,L,62510,EQUITRUST LIFE INS CO,"1,571,247",0.28%
44,L,869,MINNESOTA MUT GRP,"1,255,154",0.22%
45,L,850,PENN MUT GRP,"1,253,557",0.22%
46,L,261,MUTUAL OF OMAHA GRP,"1,226,221",0.22%
47,L,704,OHIO NATL LIFE GRP,"1,095,803",0.19%
48,L,619,ONEAMERICA FIN PARTNERS GRP,"1,003,578",0.18%
49,L,91,HARTFORD FIRE & CAS GRP,"923,992",0.16%
50,L,140,NATIONWIDE CORP GRP,"870,147",0.15%
51,F,57320,WOODMEN WORLD LIFE INS SOC,"819,704",0.14%
52,L,176,STATE FARM GRP,"811,155",0.14%
53,L,66850,NATIONAL WESTERN LIFE INS CO,"645,857",0.11%
54,F,57657,ROYAL NEIGHBORS OF AMER,"385,090",0.07%
55,L,169,SENTRY INS GRP,"364,064",0.06%
56,L,88668,MUTUAL OF AMER LIFE INS CO,"312,843",0.05%
57,L,904,JOHN HANCOCK GRP,"310,466",0.05%
58,L,872,BANNER LIFE GRP,"260,192",0.05%
59,L,4815,RESOLUTION LIFE GRP,"224,857",0.04%
60,L,344,CHURCH PENSION FUND GRP,"197,273",0.03%
61,L,1348,MEIJI YASUDA LIFE INS GRP,"158,334",0.03%
62,L,4011,GENWORTH FIN GRP,"152,328",0.03%
63,L,4736,GGC GRP,"151,923",0.03%
64,L,19,ASSURANT INC GRP,"75,942",0.01%
65,L,8,ALLSTATE INS GRP,"69,129",0.01%
66,F,57487,CATHOLIC ORDER OF FORESTERS,"65,300",0.01%
67,L,535,COLUMBIAN LIFE GRP,"49,745",0.01%
68,L,917,HCSC GRP,"40,000",0.01%
69,B,4616,EVERENCE GRP,"28,000",0%
70,L,28,AMICA MUT GRP,"26,494",0%
71,L,450,GENEVE HOLDINGS INC GRP,"19,825",0%
72,F,56030,CATHOLIC FINANCIAL LIFE,"14,650",0%
73,F,56456,UNITED STATES LETTER CARRIERS MUT BE,"10,835",0%
74,L,1211,NATIONAL GUARDIAN LIFE INS GRP,"3,780",0%
75,L,473,AMERICAN FAMILY INS GRP,"3,150",0%
76,L,4827,SOUTHLAND NATL HOLDING GRP,"3,035",0%
77,L,4712,GPM LIFE GRP,"2,000",0%
78,L,69310,SURETY LIFE INS CO,"1,308",0%
79,L,213,ERIE INS GRP,"1,200",0%
80,F,58068,INDEPENDENT ORDER OF FORESTERS US BR,"1,000",0%
81,L,290,TORCHMARK CORP GRP,650,0%
82,L,212,ZURICH INS GRP,615,0%
83,L,525,PAN AMER LIFE GRP,550,0%
84,L,901,CIGNA HLTH GRP,520,0%
85,L,68772,SECURITY MUT LIFE INS CO OF NY,500,0%
86,L,4213,WILTON RE GRP,484,0%
87,L,4750,PRIMERICA GRP,447,0%
88,F,56758,LOYAL CHRISTIAN BENEFIT ASSN,90,0%
89,L,119,HUMANA GRP,6,0%
1,L,918,JACKSON NATL GRP,"508,200,578",7.76%
2,L,304,PRUDENTIAL OF AMER GRP,"484,574,182",7.40%
3,L,1216,TIAA FAMILY GRP,"446,468,130",6.81%
4,L,20,LINCOLN NATL GRP,"427,925,052",6.53%
5,L,4832,VOYA FINANCIAL GRP,"394,176,294",6.02%
6,L,12,AMERICAN INTL GRP,"383,233,496",5.85%
7,L,435,MASS MUT LIFE INS GRP,"336,637,727",5.14%
8,L,826,NEW YORK LIFE GRP,"332,713,926",5.08%
9,L,241,METROPOLITAN GRP,"304,660,459",4.65%
10,L,761,ALLIANZ INS GRP,"290,882,377",4.44%
11,L,2658,AMERICAN EQUITY INVESTMENT GRP,"274,412,998",4.19%
12,L,431,SAMMONS ENTERPRISES GRP,"234,781,425",3.58%
13,L,968,AXA INS GRP,"216,232,909",3.30%
14,L,3891,GOLDMAN SACHS GRP,"168,209,265",2.57%
15,L,468,AEGON US HOLDING GRP,"127,896,626",1.95%
16,L,4734,ATHENE GRP,"115,448,506",1.76%
17,L,4,AMERIPRISE FIN GRP,"110,252,967",1.68%
18,L,709,PACIFIC LIFE GRP,"109,935,940",1.68%
19,L,769,GREAT WEST GRP,"105,963,494",1.62%
20,L,84,AMERICAN FINANCIAL GRP,"97,794,112",1.49%
21,L,4794,DELAWARE LIFE HOLDING GRP,"77,898,995",1.19%
22,L,200,UNITED SERV AUTOMOBILE ASSN GRP,"72,510,209",1.11%
23,L,704,OHIO NATL LIFE GRP,"68,886,960",1.05%
24,L,619,ONEAMERICA FIN PARTNERS GRP,"65,351,994",1.00%
25,L,332,PRINCIPAL FIN GRP,"57,712,732",0.88%
26,L,4731,HARBINGER GRP,"47,527,855",0.73%
27,L,4855,SUMITOMO LIFE INS GRP,"41,862,036",0.64%
28,L,981,FIDELITY INVESTMENT INS & ANN GRP,"41,043,933",0.63%
29,L,176,STATE FARM GRP,"39,624,748",0.60%
30,L,860,NORTHWESTERN MUT GRP,"36,316,874",0.55%
31,L,62510,EQUITRUST LIFE INS CO,"33,754,273",0.52%
32,B,2938,THRIVENT FINANCIAL FOR LUTHERANS GRP,"31,119,958",0.48%
33,L,836,WEST SOUTHERN GRP,"28,152,043",0.43%
34,L,261,MUTUAL OF OMAHA GRP,"27,158,940",0.41%
35,L,429,GUARDIAN LIFE GRP,"25,145,714",0.38%
36,L,68896,SOUTHERN FARM BUREAU LIFE INS CO,"24,855,896",0.38%
37,L,300,HORACE MANN GRP,"23,298,263",0.36%
38,L,408,AMERICAN NATL FIN GRP,"22,063,970",0.34%
39,L,943,AMERITAS MUT HOLDING GRP,"21,428,010",0.33%
40,L,233,CNO FINANCIAL GRP,"20,497,281",0.31%
41,L,634,NATIONAL LIFE GRP,"19,920,486",0.30%
42,L,3098,TOKIO MARINE HOLDINGS INC GRP,"17,906,702",0.27%
43,L,4836,JEFFERSON NATIONAL GRP,"17,252,679",0.26%
44,L,869,MINNESOTA MUT GRP,"16,826,829",0.26%
45,F,57320,WOODMEN WORLD LIFE INS SOC,"16,152,867",0.25%
46,L,91,HARTFORD FIRE & CAS GRP,"16,047,285",0.24%
47,F,57541,MODERN WOODMEN OF AMER,"15,073,933",0.23%
48,L,458,PROTECTIVE LIFE INS GRP,"14,790,382",0.23%
49,L,306,CUNA MUT GRP,"13,297,086",0.20%
50,L,66850,NATIONAL WESTERN LIFE INS CO,"12,904,574",0.20%
51,L,574,AMERCO CORP GRP,"9,611,327",0.15%
52,L,212,ZURICH INS GRP,"9,601,186",0.15%
53,L,4844,LIA HOLDINGS GRP,"8,650,000",0.13%
54,L,1348,MEIJI YASUDA LIFE INS GRP,"8,609,342",0.13%
55,L,140,NATIONWIDE CORP GRP,"8,169,357",0.12%
56,L,169,SENTRY INS GRP,"6,756,203",0.10%
57,L,904,JOHN HANCOCK GRP,"6,742,934",0.10%
58,L,4011,GENWORTH FIN GRP,"4,790,611",0.07%
59,L,213,ERIE INS GRP,"4,290,762",0.07%
60,L,3436,LIBERTY LIFE GRP TRUST GRP,"3,567,885",0.05%
61,L,84174,ELCO MUT LIFE & ANN,"3,508,361",0.05%
62,L,111,LIBERTY MUT GRP,"3,231,519",0.05%
63,F,57657,ROYAL NEIGHBORS OF AMER,"2,895,017",0.04%
64,L,1117,MANHATTAN LIFE GRP,"2,485,791",0.04%
65,L,850,PENN MUT GRP,"2,450,939",0.04%
66,L,449,FINANCIAL HOLDINGS GRP,"2,126,146",0.03%
67,B,4616,EVERENCE GRP,"1,990,562",0.03%
68,L,8,ALLSTATE INS GRP,"1,957,400",0.03%
69,L,4736,GGC GRP,"1,777,356",0.03%
70,L,872,BANNER LIFE GRP,"1,757,721",0.03%
71,L,290,TORCHMARK CORP GRP,"1,679,562",0.03%
72,L,63495,FORESTERS LIFE INS ANN CO,"1,428,151",0.02%
73,L,19,ASSURANT INC GRP,"1,403,974",0.02%
74,L,280,AUTO OWNERS GRP,"990,091",0.02%
75,L,344,CHURCH PENSION FUND GRP,"957,233",0.01%
76,L,689,BANKERS INS GRP,"852,170",0.01%
77,L,330,AMERICAN FIDELITY CORP GRP,"776,945",0.01%
78,L,513,IOWA FARM BUREAU GRP,"776,800",0.01%
79,L,4824,ADVANTAGE CAPITAL GRP,"767,302",0.01%
80,L,4815,RESOLUTION LIFE GRP,"722,732",0.01%
81,L,60445,SAGICOR LIFE INS CO,"708,309",0.01%
82,F,58033,KNIGHTS OF COLUMBUS,"685,388",0.01%
83,F,56685,GBU FINANCIAL LIFE,"634,853",0.01%
84,F,56332,FIRST CATH SLOVAK LADIES ASSN USA,"559,016",0.01%
85,L,4827,SOUTHLAND NATL HOLDING GRP,"545,833",0.01%
86,L,7,FEDERATED MUT GRP,"528,609",0.01%
87,L,4752,FIRST TRINITY FIN GRP,"466,108",0.01%
