rank,type_,code,name,premium,share
81,L,1117,MANHATTAN LIFE GRP,"16,847,050",0.13%
82,L,3436,LIBERTY LIFE GRP TRUST GRP,"16,096,886",0.12%
83,L,520,NEW ERA LIFE GRP,"15,609,738",0.12%
84,L,4836,JEFFERSON NATIONAL GRP,"15,032,809",0.12%
85,L,244,CINCINNATI FIN GRP,"14,913,889",0.12%
86,L,4794,DELAWARE LIFE HOLDING GRP,"14,825,477",0.11%
87,F,58033,KNIGHTS OF COLUMBUS,"14,438,546",0.11%
88,L,4718,TIPTREE FIN GRP,"14,107,917",0.11%
89,L,169,SENTRY INS GRP,"13,586,039",0.10%
90,L,661,BCBS OF SC GRP,"12,952,622",0.10%
91,L,23,BCS INS GRP,"11,983,929",0.09%
92,L,535,COLUMBIAN LIFE GRP,"11,419,671",0.09%
93,L,587,ATLANTIC AMER GRP,"10,819,121",0.08%
94,L,65927,LINCOLN HERITAGE LIFE INS CO,"10,780,901",0.08%
95,L,267,GRANGE MUT CAS GRP,"10,710,803",0.08%
96,L,449,FINANCIAL HOLDINGS GRP,"10,487,961",0.08%
97,L,123,SHELTER INS GRP,"10,433,180",0.08%
98,L,1280,GREAT WESTERN CO GRP,"10,165,280",0.08%
99,L,850,PENN MUT GRP,"9,946,638",0.08%
100,L,839,WESTBRIDGE CAPITAL GRP,"9,745,759",0.08%
101,L,4716,FORTRESS GRP,"9,309,571",0.07%
102,F,58068,INDEPENDENT ORDER OF FORESTERS US BR,"9,215,138",0.07%
103,L,4213,WILTON RE GRP,"8,400,636",0.06%
104,L,629,PLATEAU GRP,"8,380,015",0.06%
105,L,215,KEMPER CORP GRP,"8,344,324",0.06%
106,L,574,AMERCO CORP GRP,"8,117,755",0.06%
107,L,4853,AAA LIFE GRP,"8,022,096",0.06%
108,L,315,INDUSTRIAL ALLIANCE GRP,"8,007,851",0.06%
109,L,3527,AMERICAN ENTERPRISE MUT GRP,"7,615,462",0.06%
110,L,264,HEALTHMARKETS GRP,"7,246,814",0.06%
111,L,280,AUTO OWNERS GRP,"7,157,459",0.06%
112,L,64904,INVESTORS HERITAGE LIFE INS CO,"6,942,438",0.05%
113,L,1186,LIFETIME HLTHCARE GRP,"6,920,259",0.05%
114,L,4796,NATIONAL TEACHERS ASSOC LIFE GROUP,"6,277,537",0.05%
115,L,2538,AMTRUST NGH GRP,"5,893,575",0.05%
116,L,689,BANKERS INS GRP,"5,765,040",0.04%
117,L,687,GUARANTEE TRUST GRP,"5,644,395",0.04%
118,L,84174,ELCO MUT LIFE & ANN,"5,613,091",0.04%
119,L,98,WR BERKLEY CORP GRP,"5,587,864",0.04%
120,L,119,HUMANA GRP,"5,550,138",0.04%
121,L,65412,LIFE INS CO OF AL,"5,403,275",0.04%
122,L,581,BOSTON MUT GRP,"5,357,556",0.04%
123,L,588,KANSAS CITY LIFE INS GRP,"5,308,665",0.04%
124,L,450,GENEVE HOLDINGS INC GRP,"5,272,076",0.04%
125,L,213,ERIE INS GRP,"5,122,389",0.04%
1,L,707,UNITEDHEALTH GRP,"6,119,593,264",11.82%
2,L,1,AETNA GRP,"4,117,283,411",7.95%
3,L,12,AMERICAN INTL GRP,"3,037,915,121",5.87%
4,L,241,METROPOLITAN GRP,"1,951,130,532",3.77%
5,L,901,CIGNA HLTH GRP,"1,757,979,746",3.39%
6,L,826,NEW YORK LIFE GRP,"1,676,058,665",3.24%
7,L,304,PRUDENTIAL OF AMER GRP,"1,460,730,792",2.82%
8,L,431,SAMMONS ENTERPRISES GRP,"1,426,414,093",2.75%
9,L,4832,VOYA FINANCIAL GRP,"1,366,628,432",2.64%
10,L,20,LINCOLN NATL GRP,"1,359,776,878",2.63%
11,L,468,AEGON US HOLDING GRP,"1,300,809,409",2.51%
12,L,904,JOHN HANCOCK GRP,"1,209,048,786",2.33%
13,L,761,ALLIANZ INS GRP,"1,204,145,502",2.33%
14,L,918,JACKSON NATL GRP,"1,170,869,459",2.26%
15,L,435,MASS MUT LIFE INS GRP,"1,148,652,748",2.22%
16,L,332,PRINCIPAL FIN GRP,"1,107,372,247",2.14%
17,L,968,AXA INS GRP,"1,011,782,840",1.95%
18,L,140,NATIONWIDE CORP GRP,"826,604,362",1.60%
19,L,860,NORTHWESTERN MUT GRP,"812,354,892",1.57%
20,L,565,UNUMPROVIDENT CORP GRP,"687,318,790",1.33%
21,L,709,PACIFIC LIFE GRP,"635,989,447",1.23%
22,L,869,MINNESOTA MUT GRP,"631,058,890",1.22%
23,L,91,HARTFORD FIRE & CAS GRP,"571,154,058",1.10%
24,L,261,MUTUAL OF OMAHA GRP,"560,914,132",1.08%
25,L,429,GUARDIAN LIFE GRP,"530,312,441",1.02%
26,L,1216,TIAA FAMILY GRP,"523,154,892",1.01%
27,L,2658,AMERICAN EQUITY INVESTMENT GRP,"517,230,737",1.00%
28,L,1348,MEIJI YASUDA LIFE INS GRP,"512,855,556",0.99%
29,L,176,STATE FARM GRP,"470,725,516",0.91%
30,L,370,AFLAC GRP,"423,651,249",0.82%
31,L,619,ONEAMERICA FIN PARTNERS GRP,"413,434,495",0.80%
32,L,200,UNITED SERV AUTOMOBILE ASSN GRP,"393,686,482",0.76%
33,L,3891,GOLDMAN SACHS GRP,"387,398,395",0.75%
34,L,4855,SUMITOMO LIFE INS GRP,"375,123,236",0.72%
35,L,4,AMERIPRISE FIN GRP,"353,948,757",0.68%
36,L,4734,ATHENE GRP,"344,767,311",0.67%
37,L,408,AMERICAN NATL FIN GRP,"325,291,432",0.63%
38,L,634,NATIONAL LIFE GRP,"324,010,880",0.63%
39,L,769,GREAT WEST GRP,"290,644,866",0.56%
40,L,19,ASSURANT INC GRP,"277,459,203",0.54%
41,L,458,PROTECTIVE LIFE INS GRP,"255,157,176",0.49%
42,L,306,CUNA MUT GRP,"254,071,599",0.49%
43,L,4011,GENWORTH FIN GRP,"251,244,329",0.49%
44,L,4731,HARBINGER GRP,"251,144,238",0.48%
45,L,549,SUN LIFE ASSUR CO OF CN GRP,"238,401,407",0.46%
46,L,290,TORCHMARK CORP GRP,"233,363,520",0.45%
47,L,212,ZURICH INS GRP,"231,542,260",0.45%
48,L,943,AMERITAS MUT HOLDING GRP,"225,439,849",0.44%
49,B,2938,THRIVENT FINANCIAL FOR LUTHERANS GRP,"215,991,368",0.42%
50,L,520,NEW ERA LIFE GRP,"213,129,805",0.41%
51,L,68896,SOUTHERN FARM BUREAU LIFE INS CO,"209,013,201",0.40%
52,L,233,CNO FINANCIAL GRP,"191,290,220",0.37%
53,L,84,AMERICAN FINANCIAL GRP,"188,889,389",0.36%
54,L,836,WEST SOUTHERN GRP,"184,329,796",0.36%
55,L,4750,PRIMERICA GRP,"180,592,194",0.35%
56,L,8,ALLSTATE INS GRP,"178,128,929",0.34%
57,L,3098,TOKIO MARINE HOLDINGS INC GRP,"166,793,072",0.32%
58,L,111,LIBERTY MUT GRP,"162,191,550",0.31%
59,L,704,OHIO NATL LIFE GRP,"146,222,358",0.28%
60,L,917,HCSC GRP,"142,261,399",0.27%
61,L,4815,RESOLUTION LIFE GRP,"133,547,368",0.26%
62,L,850,PENN MUT GRP,"125,715,491",0.24%
63,L,981,FIDELITY INVESTMENT INS & ANN GRP,"120,223,091",0.23%
64,L,4824,ADVANTAGE CAPITAL GRP,"118,859,129",0.23%
65,F,58033,KNIGHTS OF COLUMBUS,"118,192,114",0.23%
66,L,4736,GGC GRP,"112,035,092",0.22%
67,L,4213,WILTON RE GRP,"106,831,934",0.21%
68,L,215,KEMPER CORP GRP,"106,684,379",0.21%
69,L,1211,NATIONAL GUARDIAN LIFE INS GRP,"103,539,263",0.20%
70,L,64394,HERITAGE LIFE INS CO,"100,000,000",0.19%
71,L,169,SENTRY INS GRP,"92,627,233",0.18%
72,L,88668,MUTUAL OF AMER LIFE INS CO,"89,873,984",0.17%
73,L,330,AMERICAN FIDELITY CORP GRP,"88,468,604",0.17%
74,L,661,BCBS OF SC GRP,"87,327,110",0.17%
75,L,451,FIDELITY SECURITY GRP,"86,677,205",0.17%
76,F,57541,MODERN WOODMEN OF AMER,"84,340,466",0.16%
77,L,62510,EQUITRUST LIFE INS CO,"79,532,241",0.15%
78,F,57347,CATHOLIC LIFE INS,"70,785,917",0.14%
79,L,812,HIGHMARK GRP,"68,868,046",0.13%
80,L,872,BANNER LIFE GRP,"66,681,036",0.13%
81,L,801,DIRECTORS INVESTMENT GRP,"64,749,201",0.13%
82,L,367,PHYSICIANS MUT GRP,"63,897,525",0.12%
83,L,839,WESTBRIDGE CAPITAL GRP,"63,409,022",0.12%
84,L,525,PAN AMER LIFE GRP,"63,218,880",0.12%
85,L,4483,NESTLE SA GRP,"53,434,870",0.10%
86,L,4836,JEFFERSON NATIONAL GRP,"53,134,837",0.10%
87,L,1117,MANHATTAN LIFE GRP,"52,265,919",0.10%
88,L,449,FINANCIAL HOLDINGS GRP,"51,765,597",0.10%
89,L,3436,LIBERTY LIFE GRP TRUST GRP,"51,696,260",0.10%
90,L,4794,DELAWARE LIFE HOLDING GRP,"50,105,607",0.10%
91,L,1531,MOLINA HEALTHCARE INC GRP,"49,521,524",0.10%
92,L,71404,CONTINENTAL GEN INS CO,"48,380,872",0.09%
93,F,57320,WOODMEN WORLD LIFE INS SOC,"46,736,594",0.09%
94,L,84174,ELCO MUT LIFE & ANN,"45,833,038",0.09%
95,L,574,AMERCO CORP GRP,"42,562,084",0.08%
96,L,98,WR BERKLEY CORP GRP,"41,793,570",0.08%
97,L,66850,NATIONAL WESTERN LIFE INS CO,"40,154,972",0.08%
98,L,626,CHUBB LTD GRP,"39,667,265",0.08%
99,L,83160,TEXAS SERV LIFE INS CO,"39,170,934",0.08%
100,L,300,HORACE MANN GRP,"37,439,622",0.07%
101,L,65927,LINCOLN HERITAGE LIFE INS CO,"36,447,739",0.07%
102,F,58068,INDEPENDENT ORDER OF FORESTERS US BR,"36,312,411",0.07%
103,L,690,CENTRAL STATES GRP,"34,887,183",0.07%
104,L,450,GENEVE HOLDINGS INC GRP,"34,174,762",0.07%
105,L,4853,AAA LIFE GRP,"33,238,666",0.06%
106,L,4844,LIA HOLDINGS GRP,"27,193,383",0.05%
107,L,315,INDUSTRIAL ALLIANCE GRP,"26,938,643",0.05%
108,L,2458,NATIONAL FARM LIFE INS GRP,"25,487,509",0.05%
109,L,276,TRUSTMARK MUT HOLDING CO GRP,"24,232,473",0.05%
110,L,454,SECURITY NATL GRP,"22,547,053",0.04%
111,L,264,HEALTHMARKETS GRP,"22,004,638",0.04%
112,L,588,KANSAS CITY LIFE INS GRP,"21,999,712",0.04%
113,L,671,ANTHEM INC GRP,"21,502,844",0.04%
114,L,4752,FIRST TRINITY FIN GRP,"21,281,781",0.04%
115,L,64505,HOMESTEADERS LIFE CO,"20,761,615",0.04%
116,L,60445,SAGICOR LIFE INS CO,"20,725,552",0.04%
117,L,4796,NATIONAL TEACHERS ASSOC LIFE GROUP,"19,508,099",0.04%
118,L,67326,OLD SURETY LIFE INS CO,"18,148,155",0.04%
119,L,63290,FIDELITY LIFE ASSN A LEGAL RESERVE L,"17,775,189",0.03%
120,L,4553,SAVINGS BANK LIFE GRP,"17,450,595",0.03%
121,L,4716,FORTRESS GRP,"17,360,592",0.03%
122,L,2538,AMTRUST NGH GRP,"16,610,183",0.03%
123,F,57657,ROYAL NEIGHBORS OF AMER,"16,416,385",0.03%
124,F,57436,SPJST,"15,981,362",0.03%
125,L,63819,UNITY FINANCIAL LIFE INS CO,"15,894,751",0.03%
1,L,761,ALLIANZ INS GRP,"362,226,703",6.51%
2,L,707,UNITEDHEALTH GRP,"360,825,285",6.48%
3,L,304,PRUDENTIAL OF AMER GRP,"227,225,516",4.08%
4,L,431,SAMMONS ENTERPRISES GRP,"222,906,351",4.00%
5,L,332,PRINCIPAL FIN GRP,"180,964,489",3.25%
6,L,904,JOHN HANCOCK GRP,"177,671,881",3.19%
7,L,826,NEW YORK LIFE GRP,"173,211,272",3.11%
8,L,918,JACKSON NATL GRP,"172,453,059",3.10%
9,L,1,AETNA GRP,"171,336,577",3.08%
10,L,12,AMERICAN INTL GRP,"170,887,440",3.07%
11,L,468,AEGON US HOLDING GRP,"167,654,246",3.01%
12,L,241,METROPOLITAN GRP,"151,340,133",2.72%
13,L,1216,TIAA FAMILY GRP,"151,161,937",2.72%
14,L,901,CIGNA HLTH GRP,"145,249,131",2.61%
15,L,20,LINCOLN NATL GRP,"143,174,470",2.57%
16,L,435,MASS MUT LIFE INS GRP,"130,577,378",2.35%
17,L,1280,GREAT WESTERN CO GRP,"119,973,431",2.16%
18,L,860,NORTHWESTERN MUT GRP,"113,951,493",2.05%
19,L,1348,MEIJI YASUDA LIFE INS GRP,"99,477,063",1.79%
20,L,4832,VOYA FINANCIAL GRP,"95,645,100",1.72%
21,L,91,HARTFORD FIRE & CAS GRP,"94,302,577",1.69%
22,L,140,NATIONWIDE CORP GRP,"77,694,564",1.40%
23,L,968,AXA INS GRP,"77,335,337",1.39%
24,L,869,MINNESOTA MUT GRP,"76,598,298",1.38%
25,L,4734,ATHENE GRP,"73,572,226",1.32%
26,L,2658,AMERICAN EQUITY INVESTMENT GRP,"69,696,152",1.25%
27,L,850,PENN MUT GRP,"69,440,788",1.25%
28,L,709,PACIFIC LIFE GRP,"68,706,557",1.23%
29,L,619,ONEAMERICA FIN PARTNERS GRP,"60,465,958",1.09%
30,L,84,AMERICAN FINANCIAL GRP,"55,628,971",1.00%
31,L,3891,GOLDMAN SACHS GRP,"54,153,084",0.97%
32,L,4855,SUMITOMO LIFE INS GRP,"46,518,931",0.84%
33,L,565,UNUMPROVIDENT CORP GRP,"43,600,064",0.78%
34,L,306,CUNA MUT GRP,"43,399,541",0.78%
35,L,4,AMERIPRISE FIN GRP,"40,772,905",0.73%
36,L,176,STATE FARM GRP,"40,089,733",0.72%
37,L,408,AMERICAN NATL FIN GRP,"38,164,467",0.69%
38,L,615,BENEFICIAL LIFE GRP,"37,940,380",0.68%
39,L,634,NATIONAL LIFE GRP,"37,244,541",0.67%
40,L,769,GREAT WEST GRP,"35,280,279",0.63%
41,L,429,GUARDIAN LIFE GRP,"32,983,634",0.59%
42,L,4731,HARBINGER GRP,"32,715,898",0.59%
43,L,1117,MANHATTAN LIFE GRP,"32,565,438",0.59%
44,L,261,MUTUAL OF OMAHA GRP,"32,373,911",0.58%
45,L,549,SUN LIFE ASSUR CO OF CN GRP,"31,647,792",0.57%
46,L,458,PROTECTIVE LIFE INS GRP,"30,984,555",0.56%
47,L,3098,TOKIO MARINE HOLDINGS INC GRP,"29,726,668",0.53%
48,L,513,IOWA FARM BUREAU GRP,"29,217,644",0.52%
49,L,370,AFLAC GRP,"28,521,156",0.51%
50,L,4011,GENWORTH FIN GRP,"25,177,138",0.45%
51,L,4794,DELAWARE LIFE HOLDING GRP,"24,636,667",0.44%
52,L,4824,ADVANTAGE CAPITAL GRP,"23,574,152",0.42%
53,L,836,WEST SOUTHERN GRP,"23,572,970",0.42%
54,L,62510,EQUITRUST LIFE INS CO,"22,150,574",0.40%
55,L,4750,PRIMERICA GRP,"22,129,322",0.40%
56,L,2538,AMTRUST NGH GRP,"21,040,801",0.38%
57,L,4815,RESOLUTION LIFE GRP,"21,015,632",0.38%
58,L,212,ZURICH INS GRP,"20,332,345",0.37%
59,L,1207,CAMBIA HEALTH SOLUTIONS INC,"20,060,550",0.36%
60,L,704,OHIO NATL LIFE GRP,"19,760,063",0.35%
61,L,943,AMERITAS MUT HOLDING GRP,"19,473,572",0.35%
62,L,661,BCBS OF SC GRP,"18,055,572",0.32%
63,L,290,TORCHMARK CORP GRP,"17,343,873",0.31%
64,L,111,LIBERTY MUT GRP,"14,927,482",0.27%
65,L,233,CNO FINANCIAL GRP,"14,836,962",0.27%
66,L,200,UNITED SERV AUTOMOBILE ASSN GRP,"14,379,801",0.26%
67,L,981,FIDELITY INVESTMENT INS & ANN GRP,"13,853,957",0.25%
68,L,4736,GGC GRP,"12,751,291",0.23%
69,L,872,BANNER LIFE GRP,"12,307,200",0.22%
70,L,8,ALLSTATE INS GRP,"12,120,835",0.22%
71,B,2938,THRIVENT FINANCIAL FOR LUTHERANS GRP,"10,663,335",0.19%
72,L,64505,HOMESTEADERS LIFE CO,"9,127,924",0.16%
73,L,451,FIDELITY SECURITY GRP,"8,235,962",0.15%
74,L,4483,NESTLE SA GRP,"7,766,445",0.14%
75,L,60445,SAGICOR LIFE INS CO,"7,241,537",0.13%
76,L,88668,MUTUAL OF AMER LIFE INS CO,"6,723,209",0.12%
77,L,574,AMERCO CORP GRP,"6,543,871",0.12%
78,L,169,SENTRY INS GRP,"6,443,035",0.12%
79,L,62952,EQUITABLE LIFE & CAS INS CO,"6,289,281",0.11%
80,L,588,KANSAS CITY LIFE INS GRP,"6,195,651",0.11%
81,L,19,ASSURANT INC GRP,"6,169,825",0.11%
82,L,300,HORACE MANN GRP,"6,143,401",0.11%
83,L,1211,NATIONAL GUARDIAN LIFE INS GRP,"6,090,249",0.11%
84,F,57541,MODERN WOODMEN OF AMER,"5,942,590",0.11%
85,L,449,FINANCIAL HOLDINGS GRP,"5,761,482",0.10%
86,L,454,SECURITY NATL GRP,"4,863,856",0.09%
87,L,587,ATLANTIC AMER GRP,"4,508,455",0.08%
88,L,77674,TOWN & COUNTRY LIFE INS CO,"4,286,513",0.08%
89,L,525,PAN AMER LIFE GRP,"4,096,023",0.07%
90,L,99538,SWBC LIFE INS CO,"4,067,066",0.07%
91,L,473,AMERICAN FAMILY INS GRP,"3,772,288",0.07%
92,L,84174,ELCO MUT LIFE & ANN,"3,550,209",0.06%
93,L,98,WR BERKLEY CORP GRP,"3,335,744",0.06%
94,L,280,AUTO OWNERS GRP,"2,970,951",0.05%
95,L,264,HEALTHMARKETS GRP,"2,910,689",0.05%
96,F,58068,INDEPENDENT ORDER OF FORESTERS US BR,"2,894,214",0.05%
97,L,66850,NATIONAL WESTERN LIFE INS CO,"2,820,866",0.05%
98,L,4836,JEFFERSON NATIONAL GRP,"2,745,768",0.05%
99,L,4853,AAA LIFE GRP,"2,711,983",0.05%
100,L,367,PHYSICIANS MUT GRP,"2,635,889",0.05%
101,F,58033,KNIGHTS OF COLUMBUS,"2,329,483",0.04%
102,L,3436,LIBERTY LIFE GRP TRUST GRP,"2,281,664",0.04%
103,L,77879,5 STAR LIFE INS CO,"2,185,746",0.04%
104,L,3527,AMERICAN ENTERPRISE MUT GRP,"2,138,051",0.04%
105,L,244,CINCINNATI FIN GRP,"2,039,936",0.04%
106,L,687,GUARANTEE TRUST GRP,"1,907,818",0.03%
107,L,689,BANKERS INS GRP,"1,868,331",0.03%
108,F,57657,ROYAL NEIGHBORS OF AMER,"1,744,287",0.03%
109,L,91910,AMERICAN SAVINGS LIFE INS CO,"1,656,647",0.03%
110,L,450,GENEVE HOLDINGS INC GRP,"1,645,199",0.03%
111,L,90638,BEST LIFE & HLTH INS CO,"1,587,254",0.03%
112,L,781,UNION LABOR GRP,"1,531,074",0.03%
113,L,4553,SAVINGS BANK LIFE GRP,"1,502,595",0.03%
114,L,65927,LINCOLN HERITAGE LIFE INS CO,"1,442,991",0.03%
115,L,4213,WILTON RE GRP,"1,433,228",0.03%
116,L,812,HIGHMARK GRP,"1,423,225",0.03%
117,L,71404,CONTINENTAL GEN INS CO,"1,400,905",0.03%
118,L,4862,ASSURITY GRP,"1,324,891",0.02%
119,L,63290,FIDELITY LIFE ASSN A LEGAL RESERVE L,"1,181,229",0.02%
120,L,330,AMERICAN FIDELITY CORP GRP,"1,142,812",0.02%
121,L,626,CHUBB LTD GRP,"1,141,238",0.02%
122,L,276,TRUSTMARK MUT HOLDING CO GRP,"1,080,503",0.02%
123,L,68772,SECURITY MUT LIFE INS CO OF NY,"1,030,302",0.02%
124,L,119,HUMANA GRP,"1,026,731",0.02%
125,L,61212,BALTIMORE LIFE INS CO,"1,000,906",0.02%
1,L,707,UNITEDHEALTH GRP,"122,381,403",8.66%
2,L,1216,TIAA FAMILY GRP,"97,167,094",6.88%
3,L,241,METROPOLITAN GRP,"73,404,958",5.20%
4,L,304,PRUDENTIAL OF AMER GRP,"71,301,000",5.05%
5,L,904,JOHN HANCOCK GRP,"67,152,285",4.75%
6,L,826,NEW YORK LIFE GRP,"66,394,872",4.70%
7,L,918,JACKSON NATL GRP,"59,312,075",4.20%
8,L,901,CIGNA HLTH GRP,"56,975,170",4.03%
9,L,468,AEGON US HOLDING GRP,"53,688,951",3.80%
10,L,634,NATIONAL LIFE GRP,"41,099,699",2.91%
11,L,435,MASS MUT LIFE INS GRP,"38,705,899",2.74%
12,L,140,NATIONWIDE CORP GRP,"36,211,003",2.56%
13,L,12,AMERICAN INTL GRP,"30,190,835",2.14%
14,L,20,LINCOLN NATL GRP,"29,772,697",2.11%
15,L,233,CNO FINANCIAL GRP,"29,287,383",2.07%
16,L,332,PRINCIPAL FIN GRP,"26,665,045",1.89%
17,L,565,UNUMPROVIDENT CORP GRP,"24,335,331",1.72%
18,L,431,SAMMONS ENTERPRISES GRP,"22,401,296",1.59%
19,L,91,HARTFORD FIRE & CAS GRP,"21,418,651",1.52%
20,L,306,CUNA MUT GRP,"20,943,831",1.48%
21,L,4832,VOYA FINANCIAL GRP,"20,775,527",1.47%
22,L,4,AMERIPRISE FIN GRP,"19,983,387",1.41%
23,L,1348,MEIJI YASUDA LIFE INS GRP,"18,621,552",1.32%
24,L,860,NORTHWESTERN MUT GRP,"18,549,467",1.31%
25,L,4011,GENWORTH FIN GRP,"17,496,277",1.24%
26,L,1,AETNA GRP,"16,817,122",1.19%
27,L,761,ALLIANZ INS GRP,"16,709,484",1.18%
28,L,968,AXA INS GRP,"15,980,330",1.13%
29,L,709,PACIFIC LIFE GRP,"15,136,769",1.07%
30,L,3098,TOKIO MARINE HOLDINGS INC GRP,"15,001,042",1.06%
31,L,3891,GOLDMAN SACHS GRP,"11,815,741",0.84%
32,L,370,AFLAC GRP,"10,844,463",0.77%
33,L,549,SUN LIFE ASSUR CO OF CN GRP,"10,576,048",0.75%
34,L,261,MUTUAL OF OMAHA GRP,"10,545,443",0.75%
35,L,4734,ATHENE GRP,"9,596,667",0.68%
36,L,4844,LIA HOLDINGS GRP,"9,356,543",0.66%
37,L,850,PENN MUT GRP,"9,263,712",0.66%
38,L,84,AMERICAN FINANCIAL GRP,"8,345,101",0.59%
39,L,458,PROTECTIVE LIFE INS GRP,"8,222,620",0.58%
40,L,869,MINNESOTA MUT GRP,"7,679,922",0.54%
41,F,57541,MODERN WOODMEN OF AMER,"7,645,439",0.54%
42,L,429,GUARDIAN LIFE GRP,"7,598,243",0.54%
43,L,4794,DELAWARE LIFE HOLDING GRP,"6,794,198",0.48%
44,L,4483,NESTLE SA GRP,"6,576,087",0.47%
45,L,88668,MUTUAL OF AMER LIFE INS CO,"6,522,276",0.46%
46,L,769,GREAT WEST GRP,"6,492,898",0.46%
47,L,2658,AMERICAN EQUITY INVESTMENT GRP,"6,146,417",0.44%
48,L,4855,SUMITOMO LIFE INS GRP,"6,111,386",0.43%
49,L,111,LIBERTY MUT GRP,"5,662,767",0.40%
50,L,408,AMERICAN NATL FIN GRP,"5,634,273",0.40%
51,L,300,HORACE MANN GRP,"5,510,595",0.39%
52,L,200,UNITED SERV AUTOMOBILE ASSN GRP,"5,283,286",0.37%
53,L,626,CHUBB LTD GRP,"4,886,641",0.35%
54,L,176,STATE FARM GRP,"4,535,969",0.32%
55,F,58033,KNIGHTS OF COLUMBUS,"4,514,587",0.32%
56,L,836,WEST SOUTHERN GRP,"4,047,452",0.29%
57,L,290,TORCHMARK CORP GRP,"3,685,661",0.26%
58,L,661,BCBS OF SC GRP,"3,633,315",0.26%
59,L,4731,HARBINGER GRP,"3,362,362",0.24%
60,L,943,AMERITAS MUT HOLDING GRP,"3,175,508",0.22%
61,L,872,BANNER LIFE GRP,"2,482,684",0.18%
62,B,2938,THRIVENT FINANCIAL FOR LUTHERANS GRP,"2,212,087",0.16%
63,L,4736,GGC GRP,"2,003,685",0.14%
64,L,62510,EQUITRUST LIFE INS CO,"1,976,247",0.14%
65,L,4815,RESOLUTION LIFE GRP,"1,885,233",0.13%
66,L,4836,JEFFERSON NATIONAL GRP,"1,852,583",0.13%
67,L,330,AMERICAN FIDELITY CORP GRP,"1,848,370",0.13%
68,L,981,FIDELITY INVESTMENT INS & ANN GRP,"1,845,524",0.13%
69,L,704,OHIO NATL LIFE GRP,"1,828,366",0.13%
70,L,19,ASSURANT INC GRP,"1,778,820",0.13%
71,L,4750,PRIMERICA GRP,"1,559,488",0.11%
72,L,8,ALLSTATE INS GRP,"1,540,610",0.11%
73,L,619,ONEAMERICA FIN PARTNERS GRP,"1,398,398",0.10%
74,L,450,GENEVE HOLDINGS INC GRP,"1,290,778",0.09%
75,L,953,UNIVERSAL AMER FIN CORP GRP,"1,184,226",0.08%
76,L,4712,GPM LIFE GRP,"1,177,358",0.08%
77,L,812,HIGHMARK GRP,"1,110,728",0.08%
78,F,57320,WOODMEN WORLD LIFE INS SOC,"1,077,741",0.08%
79,L,68772,SECURITY MUT LIFE INS CO OF NY,"1,046,170",0.07%
80,L,4553,SAVINGS BANK LIFE GRP,"949,421",0.07%
81,L,4853,AAA LIFE GRP,"829,292",0.06%
82,L,917,HCSC GRP,"732,235",0.05%
83,L,581,BOSTON MUT GRP,"671,264",0.05%
84,L,66850,NATIONAL WESTERN LIFE INS CO,"651,290",0.05%
85,L,344,CHURCH PENSION FUND GRP,"496,963",0.04%
86,L,28,AMICA MUT GRP,"475,257",0.03%
87,L,367,PHYSICIANS MUT GRP,"474,157",0.03%
88,L,244,CINCINNATI FIN GRP,"461,044",0.03%
89,L,687,GUARANTEE TRUST GRP,"442,930",0.03%
90,L,4862,ASSURITY GRP,"429,730",0.03%
91,L,4213,WILTON RE GRP,"429,523",0.03%
92,L,23,BCS INS GRP,"427,349",0.03%
93,L,61212,BALTIMORE LIFE INS CO,"417,881",0.03%
94,F,57657,ROYAL NEIGHBORS OF AMER,"405,885",0.03%
95,L,169,SENTRY INS GRP,"396,739",0.03%
96,L,98,WR BERKLEY CORP GRP,"389,480",0.03%
97,L,1186,LIFETIME HLTHCARE GRP,"375,654",0.03%
98,L,671,ANTHEM INC GRP,"361,954",0.03%
99,L,525,PAN AMER LIFE GRP,"347,770",0.02%
100,L,535,COLUMBIAN LIFE GRP,"319,035",0.02%
101,L,65927,LINCOLN HERITAGE LIFE INS CO,"267,613",0.02%
102,L,690,CENTRAL STATES GRP,"258,225",0.02%
103,L,77879,5 STAR LIFE INS CO,"192,879",0.01%
104,L,212,ZURICH INS GRP,"176,488",0.01%
105,L,264,HEALTHMARKETS GRP,"175,075",0.01%
106,F,57487,CATHOLIC ORDER OF FORESTERS,"175,040",0.01%
107,L,11121,UNIFIED LIFE INS CO,"137,921",0.01%
108,L,451,FIDELITY SECURITY GRP,"123,124",0.01%
109,L,276,TRUSTMARK MUT HOLDING CO GRP,"116,530",0.01%
110,L,1211,NATIONAL GUARDIAN LIFE INS GRP,"115,681",0.01%
111,F,56030,CATHOLIC FINANCIAL LIFE,"108,727",0.01%
112,L,64580,ILLINOIS MUT LIFE INS CO,"99,363",0.01%
113,L,63290,FIDELITY LIFE ASSN A LEGAL RESERVE L,"97,454",0.01%
114,L,4764,RESERVOIR CAPITAL GRP,"76,611",0.01%
115,L,350,GENERAL ELECTRIC GRP,"72,634",0.01%
116,L,449,FINANCIAL HOLDINGS GRP,"68,093",0%
117,L,119,HUMANA GRP,"59,814",0%
118,L,315,INDUSTRIAL ALLIANCE GRP,"59,242",0%
119,L,1117,MANHATTAN LIFE GRP,"57,362",0%
120,L,781,UNION LABOR GRP,"55,139",0%
121,L,4725,ENSTAR GRP,"44,547",0%
