rank,type_,code,name,premium,share
39,F,57541,MODERN WOODMEN OF AMER,"1,757,323",0.68%
40,L,549,SUN LIFE ASSUR CO OF CN GRP,"1,615,006",0.62%
41,L,4750,PRIMERICA GRP,"1,555,113",0.60%
42,L,4815,RESOLUTION LIFE GRP,"1,518,766",0.59%
43,L,300,HORACE MANN GRP,"1,160,339",0.45%
44,L,3098,TOKIO MARINE HOLDINGS INC GRP,"1,117,922",0.43%
45,L,918,JACKSON NATL GRP,"978,424",0.38%
46,L,4553,SAVINGS BANK LIFE GRP,"949,421",0.37%
47,L,8,ALLSTATE INS GRP,"922,267",0.36%
48,L,626,CHUBB LTD GRP,"823,020",0.32%
49,L,769,GREAT WEST GRP,"795,559",0.31%
50,L,4483,NESTLE SA GRP,"756,796",0.29%
51,L,4853,AAA LIFE GRP,"712,393",0.28%
52,L,704,OHIO NATL LIFE GRP,"687,108",0.27%
53,L,68772,SECURITY MUT LIFE INS CO OF NY,"633,137",0.24%
54,L,4736,GGC GRP,"625,692",0.24%
55,L,581,BOSTON MUT GRP,"563,967",0.22%
56,L,370,AFLAC GRP,"560,966",0.22%
57,L,943,AMERITAS MUT HOLDING GRP,"552,788",0.21%
58,L,244,CINCINNATI FIN GRP,"458,386",0.18%
59,L,3891,GOLDMAN SACHS GRP,"450,007",0.17%
60,L,28,AMICA MUT GRP,"448,763",0.17%
61,L,4213,WILTON RE GRP,"427,931",0.17%
62,L,19,ASSURANT INC GRP,"425,796",0.16%
63,L,367,PHYSICIANS MUT GRP,"419,978",0.16%
64,L,619,ONEAMERICA FIN PARTNERS GRP,"381,588",0.15%
65,L,4734,ATHENE GRP,"352,274",0.14%
66,L,525,PAN AMER LIFE GRP,"344,160",0.13%
67,B,2938,THRIVENT FINANCIAL FOR LUTHERANS GRP,"343,319",0.13%
68,L,761,ALLIANZ INS GRP,"342,085",0.13%
69,L,917,HCSC GRP,"337,440",0.13%
70,L,535,COLUMBIAN LIFE GRP,"269,290",0.10%
71,L,65927,LINCOLN HERITAGE LIFE INS CO,"267,613",0.10%
72,F,57320,WOODMEN WORLD LIFE INS SOC,"251,549",0.10%
73,L,344,CHURCH PENSION FUND GRP,"194,233",0.08%
74,L,77879,5 STAR LIFE INS CO,"192,879",0.07%
75,L,4855,SUMITOMO LIFE INS GRP,"188,912",0.07%
76,L,4731,HARBINGER GRP,"186,468",0.07%
77,L,4862,ASSURITY GRP,"181,423",0.07%
78,L,264,HEALTHMARKETS GRP,"167,121",0.06%
79,L,671,ANTHEM INC GRP,"164,762",0.06%
80,L,212,ZURICH INS GRP,"149,981",0.06%
81,L,690,CENTRAL STATES GRP,"108,284",0.04%
82,L,687,GUARANTEE TRUST GRP,"107,390",0.04%
83,L,61212,BALTIMORE LIFE INS CO,"102,017",0.04%
84,L,1,AETNA GRP,"98,903",0.04%
85,L,63290,FIDELITY LIFE ASSN A LEGAL RESERVE L,"97,454",0.04%
86,F,56030,CATHOLIC FINANCIAL LIFE,"93,283",0.04%
87,L,11121,UNIFIED LIFE INS CO,"90,120",0.03%
88,F,57487,CATHOLIC ORDER OF FORESTERS,"86,067",0.03%
89,L,4712,GPM LIFE GRP,"84,033",0.03%
90,L,62510,EQUITRUST LIFE INS CO,"80,000",0.03%
91,L,4764,RESERVOIR CAPITAL GRP,"76,580",0.03%
92,L,1211,NATIONAL GUARDIAN LIFE INS GRP,"76,501",0.03%
93,L,84,AMERICAN FINANCIAL GRP,"75,625",0.03%
94,L,707,UNITEDHEALTH GRP,"73,697",0.03%
95,L,350,GENERAL ELECTRIC GRP,"68,556",0.03%
96,L,953,UNIVERSAL AMER FIN CORP GRP,"61,796",0.02%
97,L,449,FINANCIAL HOLDINGS GRP,"59,921",0.02%
98,L,315,INDUSTRIAL ALLIANCE GRP,"59,242",0.02%
99,L,781,UNION LABOR GRP,"46,530",0.02%
100,L,4725,ENSTAR GRP,"44,547",0.02%
101,L,473,AMERICAN FAMILY INS GRP,"37,635",0.01%
102,L,64580,ILLINOIS MUT LIFE INS CO,"34,434",0.01%
103,L,276,TRUSTMARK MUT HOLDING CO GRP,"33,745",0.01%
104,L,981,FIDELITY INVESTMENT INS & ANN GRP,"33,632",0.01%
105,L,330,AMERICAN FIDELITY CORP GRP,"32,902",0.01%
106,F,58068,INDEPENDENT ORDER OF FORESTERS US BR,"31,610",0.01%
107,L,1117,MANHATTAN LIFE GRP,"31,537",0.01%
108,L,169,SENTRY INS GRP,"30,745",0.01%
109,L,588,KANSAS CITY LIFE INS GRP,"24,249",0.01%
110,L,50,COUNTRY INS & FIN SERV GRP,"24,131",0.01%
111,L,661,BCBS OF SC GRP,"21,858",0.01%
112,F,57657,ROYAL NEIGHBORS OF AMER,"20,795",0.01%
113,L,451,FIDELITY SECURITY GRP,"20,464",0.01%
114,L,63495,FORESTERS LIFE INS ANN CO,"20,097",0.01%
115,L,4716,FORTRESS GRP,"19,308",0.01%
116,L,542,INDIANA FARM BUREAU GRP,"17,561",0.01%
117,L,450,GENEVE HOLDINGS INC GRP,"16,497",0.01%
118,L,150,OLD REPUBLIC GRP,"16,306",0.01%
119,L,69310,SURETY LIFE INS CO,"13,731",0.01%
120,L,4794,DELAWARE LIFE HOLDING GRP,"13,082",0.01%
121,L,213,ERIE INS GRP,"12,524",0%
122,L,513,IOWA FARM BUREAU GRP,"11,848",0%
123,L,4877,TWA & AMFI CORP GRP,"11,723",0%
124,L,64505,HOMESTEADERS LIFE CO,"10,203",0%
125,L,4836,JEFFERSON NATIONAL GRP,"9,974",0%
1,L,241,METROPOLITAN GRP,"344,736,896",7.98%
2,L,869,MINNESOTA MUT GRP,"311,232,374",7.20%
3,L,826,NEW YORK LIFE GRP,"258,546,040",5.98%
4,L,860,NORTHWESTERN MUT GRP,"254,730,767",5.89%
5,L,435,MASS MUT LIFE INS GRP,"208,849,118",4.83%
6,L,20,LINCOLN NATL GRP,"185,710,199",4.30%
7,L,304,PRUDENTIAL OF AMER GRP,"178,083,920",4.12%
8,L,468,AEGON US HOLDING GRP,"138,442,705",3.20%
9,L,176,STATE FARM GRP,"119,072,565",2.75%
10,L,904,JOHN HANCOCK GRP,"103,332,253",2.39%
11,L,901,CIGNA HLTH GRP,"95,930,564",2.22%
12,L,12,AMERICAN INTL GRP,"93,287,188",2.16%
13,L,1,AETNA GRP,"92,266,319",2.13%
14,L,200,UNITED SERV AUTOMOBILE ASSN GRP,"81,946,909",1.90%
15,L,429,GUARDIAN LIFE GRP,"80,070,989",1.85%
16,L,4011,GENWORTH FIN GRP,"70,000,200",1.62%
17,L,4832,VOYA FINANCIAL GRP,"67,156,936",1.55%
18,L,968,AXA INS GRP,"66,577,148",1.54%
19,L,290,TORCHMARK CORP GRP,"66,213,481",1.53%
20,L,140,NATIONWIDE CORP GRP,"65,449,489",1.51%
21,L,431,SAMMONS ENTERPRISES GRP,"64,756,134",1.50%
22,L,91,HARTFORD FIRE & CAS GRP,"62,788,980",1.45%
23,L,261,MUTUAL OF OMAHA GRP,"59,022,786",1.37%
24,L,458,PROTECTIVE LIFE INS GRP,"57,323,983",1.33%
25,L,769,GREAT WEST GRP,"53,007,236",1.23%
26,L,4750,PRIMERICA GRP,"50,131,912",1.16%
27,L,709,PACIFIC LIFE GRP,"44,482,125",1.03%
28,L,565,UNUMPROVIDENT CORP GRP,"44,419,679",1.03%
29,L,68896,SOUTHERN FARM BUREAU LIFE INS CO,"39,712,524",0.92%
30,L,634,NATIONAL LIFE GRP,"38,508,576",0.89%
31,L,4,AMERIPRISE FIN GRP,"35,814,011",0.83%
32,L,4815,RESOLUTION LIFE GRP,"34,910,531",0.81%
33,L,332,PRINCIPAL FIN GRP,"32,687,899",0.76%
34,L,704,OHIO NATL LIFE GRP,"32,314,407",0.75%
35,L,872,BANNER LIFE GRP,"29,357,743",0.68%
36,L,1211,NATIONAL GUARDIAN LIFE INS GRP,"27,943,098",0.65%
37,L,111,LIBERTY MUT GRP,"25,164,412",0.58%
38,L,233,CNO FINANCIAL GRP,"25,073,867",0.58%
39,L,64505,HOMESTEADERS LIFE CO,"24,021,289",0.56%
40,L,1216,TIAA FAMILY GRP,"24,005,615",0.56%
41,L,836,WEST SOUTHERN GRP,"22,841,183",0.53%
42,L,1348,MEIJI YASUDA LIFE INS GRP,"22,537,085",0.52%
43,L,306,CUNA MUT GRP,"22,476,537",0.52%
44,L,850,PENN MUT GRP,"21,915,373",0.51%
45,L,918,JACKSON NATL GRP,"21,891,451",0.51%
46,F,58033,KNIGHTS OF COLUMBUS,"21,244,051",0.49%
47,L,8,ALLSTATE INS GRP,"21,219,747",0.49%
48,L,671,ANTHEM INC GRP,"20,315,992",0.47%
49,L,619,ONEAMERICA FIN PARTNERS GRP,"19,672,623",0.46%
50,L,549,SUN LIFE ASSUR CO OF CN GRP,"18,898,678",0.44%
51,L,19,ASSURANT INC GRP,"17,139,987",0.40%
52,L,943,AMERITAS MUT HOLDING GRP,"16,422,089",0.38%
53,B,2938,THRIVENT FINANCIAL FOR LUTHERANS GRP,"16,419,824",0.38%
54,L,213,ERIE INS GRP,"14,994,574",0.35%
55,L,3891,GOLDMAN SACHS GRP,"14,514,448",0.34%
56,L,761,ALLIANZ INS GRP,"14,331,621",0.33%
57,F,57320,WOODMEN WORLD LIFE INS SOC,"14,129,895",0.33%
58,L,4483,NESTLE SA GRP,"13,217,269",0.31%
59,L,65927,LINCOLN HERITAGE LIFE INS CO,"12,609,719",0.29%
60,F,58068,INDEPENDENT ORDER OF FORESTERS US BR,"12,073,228",0.28%
61,L,3098,TOKIO MARINE HOLDINGS INC GRP,"11,553,094",0.27%
62,L,4731,HARBINGER GRP,"10,783,532",0.25%
63,L,4736,GGC GRP,"10,769,686",0.25%
64,L,212,ZURICH INS GRP,"10,186,584",0.24%
65,L,4853,AAA LIFE GRP,"9,767,337",0.23%
66,L,215,KEMPER CORP GRP,"9,522,364",0.22%
67,L,77879,5 STAR LIFE INS CO,"8,720,327",0.20%
68,L,4716,FORTRESS GRP,"8,173,015",0.19%
69,L,4213,WILTON RE GRP,"8,148,347",0.19%
70,L,370,AFLAC GRP,"7,687,629",0.18%
71,L,408,AMERICAN NATL FIN GRP,"7,635,703",0.18%
72,L,4855,SUMITOMO LIFE INS GRP,"6,911,885",0.16%
73,L,449,FINANCIAL HOLDINGS GRP,"6,718,606",0.16%
74,L,535,COLUMBIAN LIFE GRP,"6,489,151",0.15%
75,L,367,PHYSICIANS MUT GRP,"5,973,889",0.14%
76,L,4764,RESERVOIR CAPITAL GRP,"5,858,249",0.14%
77,L,315,INDUSTRIAL ALLIANCE GRP,"5,741,323",0.13%
78,L,153,PEKIN INS GRP,"5,737,673",0.13%
79,F,57541,MODERN WOODMEN OF AMER,"5,718,422",0.13%
80,L,4824,ADVANTAGE CAPITAL GRP,"5,389,581",0.12%
81,L,581,BOSTON MUT GRP,"4,792,922",0.11%
82,L,61212,BALTIMORE LIFE INS CO,"4,701,342",0.11%
83,L,4553,SAVINGS BANK LIFE GRP,"4,656,238",0.11%
84,L,244,CINCINNATI FIN GRP,"4,608,028",0.11%
85,L,300,HORACE MANN GRP,"4,555,895",0.11%
86,L,588,KANSAS CITY LIFE INS GRP,"4,303,063",0.10%
87,L,7,FEDERATED MUT GRP,"4,260,713",0.10%
88,L,62510,EQUITRUST LIFE INS CO,"4,254,227",0.10%
89,L,4734,ATHENE GRP,"4,153,035",0.10%
90,L,63290,FIDELITY LIFE ASSN A LEGAL RESERVE L,"4,063,747",0.09%
91,L,4794,DELAWARE LIFE HOLDING GRP,"3,948,276",0.09%
92,L,707,UNITEDHEALTH GRP,"3,757,138",0.09%
93,L,626,CHUBB LTD GRP,"3,279,191",0.08%
94,L,64580,ILLINOIS MUT LIFE INS CO,"3,144,110",0.07%
95,L,917,HCSC GRP,"3,109,174",0.07%
96,L,525,PAN AMER LIFE GRP,"3,056,909",0.07%
97,L,68772,SECURITY MUT LIFE INS CO OF NY,"2,951,941",0.07%
98,L,4862,ASSURITY GRP,"2,508,550",0.06%
99,L,4712,GPM LIFE GRP,"2,484,433",0.06%
100,L,276,TRUSTMARK MUT HOLDING CO GRP,"2,293,317",0.05%
101,L,84,AMERICAN FINANCIAL GRP,"2,020,010",0.05%
102,L,330,AMERICAN FIDELITY CORP GRP,"1,902,512",0.04%
103,L,64904,INVESTORS HERITAGE LIFE INS CO,"1,898,565",0.04%
104,L,28,AMICA MUT GRP,"1,880,910",0.04%
105,L,280,AUTO OWNERS GRP,"1,805,537",0.04%
106,F,57657,ROYAL NEIGHBORS OF AMER,"1,680,661",0.04%
107,L,542,INDIANA FARM BUREAU GRP,"1,672,888",0.04%
108,L,264,HEALTHMARKETS GRP,"1,539,970",0.04%
109,L,4827,SOUTHLAND NATL HOLDING GRP,"1,526,543",0.04%
110,L,66850,NATIONAL WESTERN LIFE INS CO,"1,499,212",0.03%
111,L,63495,FORESTERS LIFE INS ANN CO,"1,162,589",0.03%
112,L,1117,MANHATTAN LIFE GRP,"1,109,117",0.03%
113,L,69310,SURETY LIFE INS CO,"1,065,512",0.02%
114,L,690,CENTRAL STATES GRP,"1,063,603",0.02%
115,L,344,CHURCH PENSION FUND GRP,"1,047,458",0.02%
116,L,4725,ENSTAR GRP,"999,006",0.02%
117,L,781,UNION LABOR GRP,"985,156",0.02%
118,L,267,GRANGE MUT CAS GRP,"915,354",0.02%
119,L,50,COUNTRY INS & FIN SERV GRP,"906,002",0.02%
120,L,78662,SENIOR LIFE INS CO,"858,576",0.02%
121,L,574,AMERCO CORP GRP,"802,171",0.02%
122,L,119,HUMANA GRP,"769,023",0.02%
123,L,3436,LIBERTY LIFE GRP TRUST GRP,"644,258",0.01%
124,L,661,BCBS OF SC GRP,"588,392",0.01%
125,L,4718,TIPTREE FIN GRP,"587,914",0.01%
1,L,826,NEW YORK LIFE GRP,"245,923,651",9.41%
2,L,241,METROPOLITAN GRP,"219,310,912",8.40%
3,L,860,NORTHWESTERN MUT GRP,"163,409,078",6.26%
4,L,435,MASS MUT LIFE INS GRP,"126,866,984",4.86%
5,L,304,PRUDENTIAL OF AMER GRP,"119,350,055",4.57%
6,L,20,LINCOLN NATL GRP,"101,238,689",3.88%
7,L,176,STATE FARM GRP,"82,665,834",3.16%
8,L,4832,VOYA FINANCIAL GRP,"66,360,196",2.54%
9,L,468,AEGON US HOLDING GRP,"65,922,419",2.52%
10,L,709,PACIFIC LIFE GRP,"65,842,610",2.52%
11,L,904,JOHN HANCOCK GRP,"65,744,760",2.52%
12,L,869,MINNESOTA MUT GRP,"61,242,842",2.34%
13,L,431,SAMMONS ENTERPRISES GRP,"57,543,069",2.20%
14,B,2938,THRIVENT FINANCIAL FOR LUTHERANS GRP,"43,066,865",1.65%
15,L,565,UNUMPROVIDENT CORP GRP,"42,653,842",1.63%
16,L,458,PROTECTIVE LIFE INS GRP,"41,303,214",1.58%
17,L,4011,GENWORTH FIN GRP,"39,241,893",1.50%
18,L,212,ZURICH INS GRP,"38,546,790",1.48%
19,L,4815,RESOLUTION LIFE GRP,"36,423,609",1.39%
20,L,769,GREAT WEST GRP,"36,384,844",1.39%
21,L,91,HARTFORD FIRE & CAS GRP,"35,996,630",1.38%
22,L,850,PENN MUT GRP,"35,881,226",1.37%
23,L,968,AXA INS GRP,"35,776,967",1.37%
24,L,12,AMERICAN INTL GRP,"34,138,819",1.31%
25,L,901,CIGNA HLTH GRP,"33,085,105",1.27%
26,L,290,TORCHMARK CORP GRP,"32,730,194",1.25%
27,L,200,UNITED SERV AUTOMOBILE ASSN GRP,"32,312,516",1.24%
28,L,4750,PRIMERICA GRP,"31,693,039",1.21%
29,L,4,AMERIPRISE FIN GRP,"30,539,876",1.17%
30,L,1348,MEIJI YASUDA LIFE INS GRP,"30,036,697",1.15%
31,L,549,SUN LIFE ASSUR CO OF CN GRP,"27,830,206",1.07%
32,L,140,NATIONWIDE CORP GRP,"26,422,760",1.01%
33,L,3891,GOLDMAN SACHS GRP,"25,884,597",0.99%
34,L,872,BANNER LIFE GRP,"24,498,907",0.94%
35,L,429,GUARDIAN LIFE GRP,"23,499,169",0.90%
36,L,261,MUTUAL OF OMAHA GRP,"22,867,628",0.88%
37,L,4855,SUMITOMO LIFE INS GRP,"22,231,809",0.85%
38,L,332,PRINCIPAL FIN GRP,"21,416,200",0.82%
39,L,50,COUNTRY INS & FIN SERV GRP,"18,858,683",0.72%
40,L,19,ASSURANT INC GRP,"17,059,514",0.65%
41,L,918,JACKSON NATL GRP,"16,751,143",0.64%
42,L,1216,TIAA FAMILY GRP,"16,224,482",0.62%
43,L,1,AETNA GRP,"15,351,462",0.59%
44,L,619,ONEAMERICA FIN PARTNERS GRP,"15,144,368",0.58%
45,L,836,WEST SOUTHERN GRP,"13,860,591",0.53%
46,L,704,OHIO NATL LIFE GRP,"13,048,966",0.50%
47,L,111,LIBERTY MUT GRP,"12,026,303",0.46%
48,L,8,ALLSTATE INS GRP,"11,758,682",0.45%
49,L,4853,AAA LIFE GRP,"10,830,752",0.41%
50,L,943,AMERITAS MUT HOLDING GRP,"10,753,077",0.41%
51,F,58033,KNIGHTS OF COLUMBUS,"9,703,157",0.37%
52,L,233,CNO FINANCIAL GRP,"8,688,060",0.33%
53,L,634,NATIONAL LIFE GRP,"8,015,729",0.31%
54,L,761,ALLIANZ INS GRP,"7,982,748",0.31%
55,L,4734,ATHENE GRP,"7,746,575",0.30%
56,L,1207,CAMBIA HEALTH SOLUTIONS INC,"7,670,321",0.29%
57,L,473,AMERICAN FAMILY INS GRP,"7,485,520",0.29%
58,L,408,AMERICAN NATL FIN GRP,"6,522,904",0.25%
59,L,3098,TOKIO MARINE HOLDINGS INC GRP,"6,460,756",0.25%
60,F,58068,INDEPENDENT ORDER OF FORESTERS US BR,"6,289,343",0.24%
61,L,306,CUNA MUT GRP,"6,278,571",0.24%
62,L,588,KANSAS CITY LIFE INS GRP,"6,151,752",0.24%
63,L,4731,HARBINGER GRP,"5,852,681",0.22%
64,L,4483,NESTLE SA GRP,"5,813,387",0.22%
65,L,876,ARKANSAS BCBS GRP,"5,168,863",0.20%
66,L,615,BENEFICIAL LIFE GRP,"4,904,290",0.19%
67,L,60445,SAGICOR LIFE INS CO,"4,389,250",0.17%
68,L,62510,EQUITRUST LIFE INS CO,"4,090,500",0.16%
69,L,525,PAN AMER LIFE GRP,"4,038,864",0.15%
70,L,4736,GGC GRP,"3,829,549",0.15%
71,L,4213,WILTON RE GRP,"3,068,207",0.12%
72,L,77879,5 STAR LIFE INS CO,"2,883,688",0.11%
73,L,449,FINANCIAL HOLDINGS GRP,"2,820,197",0.11%
74,L,370,AFLAC GRP,"2,802,473",0.11%
75,L,917,HCSC GRP,"2,579,539",0.10%
76,L,244,CINCINNATI FIN GRP,"2,456,691",0.09%
77,L,781,UNION LABOR GRP,"2,282,961",0.09%
78,F,57541,MODERN WOODMEN OF AMER,"2,043,382",0.08%
79,L,4553,SAVINGS BANK LIFE GRP,"2,012,563",0.08%
80,L,1211,NATIONAL GUARDIAN LIFE INS GRP,"1,992,945",0.08%
81,L,330,AMERICAN FIDELITY CORP GRP,"1,916,978",0.07%
82,L,28,AMICA MUT GRP,"1,912,513",0.07%
83,L,63495,FORESTERS LIFE INS ANN CO,"1,850,930",0.07%
84,L,4862,ASSURITY GRP,"1,614,694",0.06%
85,L,4716,FORTRESS GRP,"1,527,644",0.06%
86,L,63290,FIDELITY LIFE ASSN A LEGAL RESERVE L,"1,523,515",0.06%
87,L,4844,LIA HOLDINGS GRP,"1,481,025",0.06%
88,L,315,INDUSTRIAL ALLIANCE GRP,"1,464,718",0.06%
89,F,57657,ROYAL NEIGHBORS OF AMER,"1,452,028",0.06%
90,L,7,FEDERATED MUT GRP,"1,416,559",0.05%
91,L,367,PHYSICIANS MUT GRP,"1,393,943",0.05%
92,L,2878,UNITED HERITAGE MUT GRP,"1,355,190",0.05%
93,L,4712,GPM LIFE GRP,"1,287,757",0.05%
94,F,57142,SONS OF NORWAY,"1,222,307",0.05%
95,L,707,UNITEDHEALTH GRP,"1,054,209",0.04%
96,L,4794,DELAWARE LIFE HOLDING GRP,"1,054,098",0.04%
97,L,581,BOSTON MUT GRP,"1,006,405",0.04%
98,L,4725,ENSTAR GRP,"992,249",0.04%
99,L,84,AMERICAN FINANCIAL GRP,"911,090",0.03%
100,L,4827,SOUTHLAND NATL HOLDING GRP,"904,137",0.03%
101,L,1117,MANHATTAN LIFE GRP,"833,435",0.03%
102,L,300,HORACE MANN GRP,"783,267",0.03%
103,L,626,CHUBB LTD GRP,"780,136",0.03%
104,F,57320,WOODMEN WORLD LIFE INS SOC,"700,186",0.03%
105,L,513,IOWA FARM BUREAU GRP,"626,613",0.02%
106,L,65927,LINCOLN HERITAGE LIFE INS CO,"593,566",0.02%
107,L,66850,NATIONAL WESTERN LIFE INS CO,"519,166",0.02%
108,L,574,AMERCO CORP GRP,"511,714",0.02%
109,L,264,HEALTHMARKETS GRP,"501,244",0.02%
110,L,61212,BALTIMORE LIFE INS CO,"496,124",0.02%
111,L,68772,SECURITY MUT LIFE INS CO OF NY,"493,334",0.02%
112,L,69310,SURETY LIFE INS CO,"486,861",0.02%
113,L,87920,LOCOMOTIVE ENGINEERS & CONDUCTORS MU,"477,397",0.02%
114,L,169,SENTRY INS GRP,"465,198",0.02%
115,L,276,TRUSTMARK MUT HOLDING CO GRP,"461,250",0.02%
116,L,344,CHURCH PENSION FUND GRP,"459,286",0.02%
117,L,62928,EMC NATL LIFE CO,"401,798",0.02%
118,L,150,OLD REPUBLIC GRP,"368,874",0.01%
119,L,981,FIDELITY INVESTMENT INS & ANN GRP,"352,004",0.01%
120,L,4877,TWA & AMFI CORP GRP,"286,635",0.01%
121,L,535,COLUMBIAN LIFE GRP,"273,405",0.01%
122,L,4639,RGA INC GRP,"264,213",0.01%
123,L,690,CENTRAL STATES GRP,"235,366",0.01%
124,L,64580,ILLINOIS MUT LIFE INS CO,"216,802",0.01%
125,L,542,INDIANA FARM BUREAU GRP,"211,557",0.01%
1,L,860,NORTHWESTERN MUT GRP,"50,708,994",8.12%
2,L,241,METROPOLITAN GRP,"43,552,083",6.97%
3,L,869,MINNESOTA MUT GRP,"42,279,474",6.77%
4,L,176,STATE FARM GRP,"31,859,974",5.10%
5,L,826,NEW YORK LIFE GRP,"30,947,114",4.95%
6,L,304,PRUDENTIAL OF AMER GRP,"27,786,240",4.45%
7,L,468,AEGON US HOLDING GRP,"26,015,224",4.17%
8,L,290,TORCHMARK CORP GRP,"23,450,249",3.75%
9,L,20,LINCOLN NATL GRP,"18,855,166",3.02%
10,L,12,AMERICAN INTL GRP,"15,464,953",2.48%
11,L,261,MUTUAL OF OMAHA GRP,"14,027,815",2.25%
12,L,435,MASS MUT LIFE INS GRP,"12,966,409",2.08%
13,L,904,JOHN HANCOCK GRP,"12,322,529",1.97%
14,L,140,NATIONWIDE CORP GRP,"12,121,766",1.94%
15,L,91,HARTFORD FIRE & CAS GRP,"11,510,590",1.84%
16,L,233,CNO FINANCIAL GRP,"10,247,709",1.64%
17,L,64505,HOMESTEADERS LIFE CO,"10,236,597",1.64%
18,L,565,UNUMPROVIDENT CORP GRP,"10,187,302",1.63%
19,L,836,WEST SOUTHERN GRP,"9,898,114",1.58%
20,L,429,GUARDIAN LIFE GRP,"9,477,309",1.52%
21,L,968,AXA INS GRP,"9,292,999",1.49%
22,L,213,ERIE INS GRP,"7,946,912",1.27%
23,L,458,PROTECTIVE LIFE INS GRP,"6,442,478",1.03%
24,L,111,LIBERTY MUT GRP,"6,402,160",1.02%
25,L,4011,GENWORTH FIN GRP,"6,071,865",0.97%
26,F,56782,NATIONAL SLOVAK SOCIETY OF THE USA,"5,617,812",0.90%
27,L,408,AMERICAN NATL FIN GRP,"5,441,318",0.87%
28,L,431,SAMMONS ENTERPRISES GRP,"5,112,911",0.82%
29,L,306,CUNA MUT GRP,"4,955,950",0.79%
30,L,4750,PRIMERICA GRP,"4,919,321",0.79%
31,L,4832,VOYA FINANCIAL GRP,"4,655,353",0.75%
32,L,901,CIGNA HLTH GRP,"4,286,838",0.69%
33,L,549,SUN LIFE ASSUR CO OF CN GRP,"4,032,565",0.65%
34,L,769,GREAT WEST GRP,"3,782,662",0.61%
35,L,19,ASSURANT INC GRP,"3,701,641",0.59%
36,L,4815,RESOLUTION LIFE GRP,"3,617,079",0.58%
37,L,1211,NATIONAL GUARDIAN LIFE INS GRP,"3,493,261",0.56%
38,L,332,PRINCIPAL FIN GRP,"3,362,788",0.54%
39,F,57320,WOODMEN WORLD LIFE INS SOC,"3,276,505",0.52%
40,L,65927,LINCOLN HERITAGE LIFE INS CO,"3,227,381",0.52%
41,L,8,ALLSTATE INS GRP,"3,128,648",0.50%
42,L,4855,SUMITOMO LIFE INS GRP,"3,057,334",0.49%
43,L,4483,NESTLE SA GRP,"3,047,573",0.49%
44,L,3891,GOLDMAN SACHS GRP,"2,885,719",0.46%
45,L,619,ONEAMERICA FIN PARTNERS GRP,"2,843,544",0.46%
46,L,704,OHIO NATL LIFE GRP,"2,827,975",0.45%
47,L,1216,TIAA FAMILY GRP,"2,745,569",0.44%
48,L,4,AMERIPRISE FIN GRP,"2,541,977",0.41%
49,F,58068,INDEPENDENT ORDER OF FORESTERS US BR,"2,521,845",0.40%
50,F,57541,MODERN WOODMEN OF AMER,"2,512,519",0.40%
51,L,244,CINCINNATI FIN GRP,"2,487,978",0.40%
52,L,367,PHYSICIANS MUT GRP,"2,416,631",0.39%
53,L,588,KANSAS CITY LIFE INS GRP,"2,343,261",0.38%
54,L,4716,FORTRESS GRP,"2,293,208",0.37%
55,L,709,PACIFIC LIFE GRP,"2,239,534",0.36%
56,L,626,CHUBB LTD GRP,"2,215,943",0.35%
57,L,300,HORACE MANN GRP,"2,205,706",0.35%
58,L,872,BANNER LIFE GRP,"2,190,288",0.35%
59,L,200,UNITED SERV AUTOMOBILE ASSN GRP,"2,184,775",0.35%
60,L,918,JACKSON NATL GRP,"2,105,856",0.34%
61,L,291,MOTORISTS MUT GRP,"2,100,872",0.34%
62,L,1280,GREAT WESTERN CO GRP,"2,042,649",0.33%
63,L,850,PENN MUT GRP,"2,008,025",0.32%
64,L,4213,WILTON RE GRP,"1,903,028",0.30%
65,L,370,AFLAC GRP,"1,857,708",0.30%
66,B,2938,THRIVENT FINANCIAL FOR LUTHERANS GRP,"1,840,175",0.29%
67,L,581,BOSTON MUT GRP,"1,730,979",0.28%
68,L,917,HCSC GRP,"1,728,428",0.28%
69,L,4853,AAA LIFE GRP,"1,659,870",0.27%
70,F,58033,KNIGHTS OF COLUMBUS,"1,522,618",0.24%
71,L,4734,ATHENE GRP,"1,519,872",0.24%
72,L,943,AMERITAS MUT HOLDING GRP,"1,439,719",0.23%
73,L,1,AETNA GRP,"1,346,707",0.22%
74,L,315,INDUSTRIAL ALLIANCE GRP,"1,269,308",0.20%
75,L,330,AMERICAN FIDELITY CORP GRP,"1,266,718",0.20%
76,L,4736,GGC GRP,"1,096,258",0.18%
77,L,449,FINANCIAL HOLDINGS GRP,"1,056,972",0.17%
78,L,1348,MEIJI YASUDA LIFE INS GRP,"1,023,606",0.16%
79,L,276,TRUSTMARK MUT HOLDING CO GRP,"1,009,588",0.16%
80,L,61212,BALTIMORE LIFE INS CO,"963,436",0.15%
81,L,4764,RESERVOIR CAPITAL GRP,"820,082",0.13%
82,L,535,COLUMBIAN LIFE GRP,"818,534",0.13%
83,L,525,PAN AMER LIFE GRP,"813,197",0.13%
84,L,634,NATIONAL LIFE GRP,"784,343",0.13%
85,L,761,ALLIANZ INS GRP,"777,055",0.12%
86,L,77879,5 STAR LIFE INS CO,"707,830",0.11%
87,L,4731,HARBINGER GRP,"696,847",0.11%
88,L,7,FEDERATED MUT GRP,"654,551",0.10%
